content,score
"Entrega no meu bairro agora. O app serve exatamente pra achar os restaurantes e pratos que estão a disposição na sua região. Tive dois problemas com ele apenas: nao posso comprar no dinheiro acima de 80 reais(taxas e transporte incluso) o que inviabiliza bastante pratos de tamanho família caso a opção seja em dinheiro em espécie. E todos as mensagens que eu recebo de bônus são uma farsa, pois nunca consegui resgatar nenhum desses bônus que chegam misteriosamente e nunca estão disponíveis.",3
"Acho que poderiam melhorar o app. Tive alguns problemas que graças a Deus consegui resolver, mas tudo pq as informações na hora da compra ficam confusas. Quando a gente pede pelo cartão, não cobra na hora, só depois da entrega, por causa disso paguei o entregador achando que não tinha passado no cartão. E quando a gente tem créditos não mostra que o crédito foi aplicado na compra quando vc faz o pedido, só quando entrega tbm. Deveríamos ter essas informações antes para não nos confundir.",3
"A dinâmica de como as promoções são adicionadas no carrinho é muito confusa. Por várias vezes não soube se tinha dado certo ou não até chegar meu lanche (pedidos em dobro por exemplo). Gera muita insegurança.. medo ou de cobrar dobrado ou de vir só um lanche por exemplo (falando das promoções pague 1 leve 2, coisas do tipo).",3
"Entregadores excelentes, mas o app deixa a desejar na hora de cacelar um pedido caso o tenha feito errado, onde caso o estabelecimento aceite muito rapidamente seu pedido, você não pode mais cancelar. E o pior de todos, caso você não tenha se atentado e tenha colocado o endereço errado, você não tem a opção de mudar o endereço e para o fazer, precisa ligar em uma central, que muitas vezes nao consegue contactar o uber que esta fazendo a entrega, deixando por sua conta tentar o contato com ele.",3
"😕 Confuso. Envia promoções que não se consegue perceber onde elas poderão ser aplicadas, mesmo seguindo as indicações e/ou links de acesso para o fazer. Precisam aprimorar a questão de utilização de cupons no site. Também a inclusão de novos restaurantes se faz fundamental, pois a comparação com o principal concorrente a quantidade de opções é pífia. 👀",3
O único problema é terem pessoas nas entregas que não falam uma palavra de português. Se eu não souber inglês estou tramada !,3
"Em 2 anos a aplicação tem vindo a ficar pior, mais confusa e intrusiva. Desde a dificuldade de agendar um pedido para outro horário, bloqueios constantes no seguimento das encomendas: muitas vezes os estafetas estão a tocar à campainha e aparecem como estando parados a meio do percurso. O sistema está a esconder cada vez mais a opção de remoção dos artigos comprados no carrinho. As constantes desprogramações, da morada inserida, quando se entra na aplicação. Bem como do Spam recebido.",3
"App com ótimas ofertas e variedades de restaurantes. Mas, quando se trata em finalizar um pedido, nunca consigo. Passei mais de duas horas tentando finalizar um pedido e não consegui. Tentei de várias formas... Cartão de crédito, débito, voucher, dinheiro e nada. Nunca consigo realizar um pedido nesse app, sempre passo por esse constrangimento e perca de tempo.",3
"A Uber era um ótimo app para comida, mas agora já deixei de fazer muitos pedidos por causa que eles não disponibilizam você escolher se quer troco ou não, ou você tem o dinheiro exato ou precisa dar sorte pra ver se o entrega tem troco na hora. Sobre os fretes: sempre tem, alguns são caríssimos e pra piorar, ainda cobram taxa de serviço por fora. As lojas cancelam os pedidos sem mais nem menos e você nem sabe e ainda para ter o reembolso, (caso tenha pagado no cartão) demora semanas e semanas.",3
"Na primeira vez de uso fiz o pedido sem adicionar o cupom e não tinha a opção de cancelar o pedido via aplicativo. Sinceramente é horrível isto, porque tive que ligar na central para cancelar, mas a primeira impressão não foi boa devido a isto. vocês poderiam dar um tempo de pelo menos 5 minutos para cancelamento nestes casos. Num contexto geral eu gostei mas poderia adicionar campo para cancelar ou alterar o pedido nós primeiros minutos. Só acho. Uso muito outros aplicativos sem problemas.",3
"O aplicativo precisa melhorar a pesquisa. Quando se faz a pesquisa por prato, aparece vários restaurantes, e muito deles não tem o prato procurado. Devis apresentar somente restaurantes que tenham prato procurado. Simplificar a forma de pagamento. Cartão para compras on line mudam o número toda vez que você usa. Não podem ser arquivados. E a forma de cadastrar salvando o número é inútil. Termina que toda vez que quero pagar, tenho que acrescentar um novo número, sem apagar o velho.",3
"App e promoções boas, o único e pior defeito é a falta de transparecia e ajuda quando se tem algum problema com o pedido, deixa e muito a desejar! Aquelas opções predefinidas pra resolução de problemas é terrível, muitas vezes nos perdemos nas opções para achar nosso problema, e é quase impossível conseguir falar no chat com o suporte da Uber Eats...",3
"O app é bom, mas é extremamente burocrático, não intuitivo e muito irritante, pois sempre é necessário adicionar informações pra cada coisa que se quer fazer. Os cupons são bons, porém é como se não existissem com a taixa de serviço, o preço da comida e a taixa de entrega. Eles precisam otimizar o menu para que fique de maior facil acesso aos restaurantes e aos pratos.",3
"O app é ótimo em variedade de restaurantes e entrega rápida e eficiente. No entanto, a cobrança no cartão por vezes não vem bem especificado com a diferença entre o app de transporte e de entregas. Há ainda cobranças que vem como ""pending"", mesmo não ficando pendente",3
"A app em si é boa mas há muitos erros: Quando faço logout da minha conta para entrar na do meu namorado, por exemplo, a app simplesmente sai da conta dele automaticamente e volta ao ecrã inicial. Pra tentar entrar noutra conta tenho de desinstalar e voltar a instalar, sempre. Porquê que para EXATAMENTE a mesma morada (mesmo apartamento) o envio varia de preço consoante a conta. Por exemplo, o mesmo sítio para mim é 0.70€ a taxa e para outra pessoa 3.70€ ou 4.20€.",3
"Com as sucessivas actualizações desta APP, cada vez se detectam mais bugs. * Tenho de estar SEMPRE a actualizar a morada, após cada actualização e algumas vezes o sistema não identifica correctamente a morada. * Agora, não raras vezes, aparece-me a mensagem que a ""localização é demasiado distante do ponto de entrega"". Mas isso não é verdade, pois em anteriores pedidos ficou tudo OK e através do site (PC), não dá qualquer tipo de erro. Por isso aconselho a que não façam actualizações quando tiverem uma versão estável e funcional.",3
"Bom, em relação ao suporte vocês são maravilhosos, resolvem qualquer problema sem burocracia, mas infelizmente o aplicativo é péssimo. Fica com alguns bugs, voltando as páginas ou não carrega as mesmas. Por causa disso, não consegui fazer um pedido e tive que ir pedir no concorrente. O que é lamentável, pois possuo créditos no Uber Cash.",3
"O App e bom, tem bons restaurantes cadastrados, mas falta uma linha de comunicação mais direta entre o cliente a plataforma e os restaurantes. Tipo quando o pedido está muito atrasado não tenho com quem reclamar nem cancelar o pedido. Antes de finalizar a compra aparece que o pedido ficará pronto em 40 minutos depois de finalizar aparece uma hora ou mais e depois ainda atrasam e modificam o horário, ou seja o cliente que espere. Fiquei decepcionada hoje.",3
"Segunda vez que tem problemas nesse sentido, faço o pedido, aparece confirmado porém não aparece de jeito nenhum na minha lista de pedidos, me obrigo a refazer o pedido e aí aparecem os dois e tenho que cancelar um dos dois pagando a taxa de cancelamento por conta de que o estabelecimento já havia confirmado o mesmo. Péssimo isso!!",3
"Muito bom estar em um local e pedir para outro endereço, sem nenhuma complicação. Porém, algumas falhas, como a grande dificuldade de incluir os cupons, geralmente dão inválidos e a impossibilidade de cancelar um pedido logo em seguida por descordância. Por exemplo, antes de finalizar um pedido, indicava 25-35 minutos para entrega, depois de finalizado, a previsão foi de 55 minutos, o que me deixou completamente insatisfeita e sem ter o de fazer momento... outra dificuldade enorme é de contato.",3
"App bom com bastante promoções, porém aumentam o preço de alguns pratos e lanches de forma absurda sendo que na loja/restaurante físico o preço é diferente (isso fora o valor da entrega). E o fato de não colocarem o telefone do restaurante só atrapalha, pois pra fazer qualquer modificação ou orientação do endereço tem que cancelar e pedir novamente. Boa variedade de categorias culinárias, com uma interface prática e tranquila de usar. Enfim gosto muito só não dou 5 por esses fatores que citei.",3
"O design e a atualizaçao, acompanhamento dos pedidos superam as demais plataformas, mas confesso que costumo pedir somente quando ganho promoções pois as taxas de serviço da plataforma sempre deixam mais caro do que o esperado, e se ja cobram taxas das empresas (os lanches são mais caros aqui por conta disso) não faz sentido cobrar também do consumidor. O supporte para o condumidor quase nao existe, então por que pagamos taxa de serviço? No mais a minha experiência sempre foi boa.",3
"Gente nesse momento tão difícil, de isolamento, com perda de empregos e clientes, temos que facilitar a venda, como um app de refeição não aceita os cartões mais comuns como forma de pagamento?! Sodexo, Alelo, VR e tantos outros. Tem que colocar já ao clicar no restaurante as formas de pagamento para nem perdermos tempo, pois muitas compras não são feitas porque só aceitam débito, crédito ou dinheiro.",3
"Já que vão focar em supermercados, poderiam adicionar como forma de pagamento o cartão vale alimentação! O único motivo de eu não comprar pelo app é esse. O cartão vale alimentação é específico pra supermercados, pessoalmente, passa em todos os estabelecimentos listados na Uber. Mas com a opção só de cartão de crédito fica inviável. O Bretas, por exemplo, dá a opção de pagar na entrega, o entregador traz a maquininha e a gente passa o vale.",3
"Diz que posso fazer parte do uber rewards, ao clicar aparece ""erro desconhecido"", isso a 3 semanas com o app atualizado. Não consigo ver os comentários de outros clientes sobre os restaurantes, somente a nota. A forma se ordenação é confusa, ao acessar o app e começar a rolar a barra o mesmo restaurante aparece umas 5 vezes, e alguns não aparecem, obrigando a utilizar o filtro.",3
"É uma aplicação intuitiva e o serviço funciona bem. No entanto, acho que já estão a exagerar nas taxas de entrega. Para deslocações super pequenas, na Madeira, estão a cobrar quase como um táxi. Lamentável este ""aproveitamento"". Começa a compensar ir diretamente ao restaurante buscar.",3
